property_id,name,district,price,beds,baths,area,build_time,location,time_to_school,distance_to_mrt,latitude,longitude,public_facilities,facility_type,costScore,commuteScore,neighborhoodScore,device_id,dwell_time,favorite,update_time
151,Euro-Asia Court,Orchard,1300,1,0,100,1994,7 River Valley Close,51,610,1.29411562456538,103.837504735821,"[{'Jalan Kukoh Blk 1 (Kukoh 21 Food Centre)': '704'}, {'library@orchard': '736'}, {'KIM SENG PK': '397'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '367'}]",Apartment,1.0,0.47,0.0,device_237,44.44,True,2025-10-28 03:31:55.886141+00:00
185,Cavenagh Court,Kampong Java,1500,1,0,180,1971,151 Cavenagh Road,52,980,1.30990860733718,103.843150652659,"[{'Newton Food Centre': '456'}, {'library@orchard': '1119'}, {'HOOPER RD PG': '275'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '821'}]",Apartment,0.99,0.41,1.0,device_237,44.5,False,2025-10-28 03:33:12.486666+00:00
16,28 Ghim Moh Link,Queenstown,1200,1,0,120,2011,28 Ghim Moh Link,52,850,1.30887985026284,103.784802916649,"[{'Ghim Moh Road Blk 20': '447'}, {'HOLLAND GROVE VIEW FC': '456'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '48'}]",HDB,0.79,0.67,0.0,device_238,64.09,True,2025-10-28 03:24:34.861937+00:00
28,517 Woodlands Drive 14 (B),Woodlands East,1500,1,1,200,1999,517 Woodlands Drive 14,72,1040,1.43382994903659,103.791679802234,"[{'Kampung Admiralty Hawker Centre': '1200'}, {'Woodlands Regional Library': '545'}, {'WOODLANDS HEALING GARDEN': '975'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '334'}]",HDB,0.69,0.49,0.86,device_238,84.25,False,2025-10-28 03:26:17.527394+00:00
29,208 Ang Mo Kio Avenue 1 (again),Bishan,900,1,0,150,1975,208 Ang Mo Kio Avenue 1,98,500,1.36544495225352,103.842715047475,"[{'Ang Mo Kio Street 22 Blk 226H (Kebun Baru Food Centre)': '356'}, {'Ang Mo Kio Public Library': '1081'}, {'BISHAN-ANG MO KIO PARK (POND GARDENS)': '702'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '172'}]",HDB,0.88,0.25,0.95,device_238,39.37,False,2025-10-28 03:27:36.325118+00:00
15,3 Haig Road,Geylang,1250,1,0,120,1975,3 Haig Road,89,1030,1.31170258964814,103.897379475186,"[{'Haig Road Blk 13/14 (Haig Road Market and Cooked Food Centre)': '426'}, {'Geylang East Public Library': '1432'}, {'CARPMAEL PARK': '176'}, {'THE FOODSPREE PTE LTD': '291'}]",HDB,0.77,0.33,0.62,device_238,60.64,False,2025-10-28 03:29:02.120303+00:00
579,Master Room (Landed) for Rent in The Woods (B),Nanyang,1800,1,1,250,2013,Westwood Avenue,17,412,1.35123949722645,103.698839318022,"[{'Jurong West Hawker Centre': '1117'}, {'Jurong West Public Library': '1331'}, {'WESTWOOD PARK PLAYGROUND': '254'}, {'PRIME SUPERMARKET LIMITED': '284'}]",Landed,0.6,0.99,0.75,device_238,38.74,False,2025-10-28 03:30:13.518301+00:00
22,167 Bedok South Avenue 3,Bedok,1380,1,0,120,1985,167 Bedok South Avenue 3,88,760,1.31963968622666,103.944965230243,"[{'New Upper Changi Road Blk 58': '661'}, {'Bedok Public Library': '1686'}, {'LUCKY GARDENS PG': '401'}, {'HAO MART PTE. LTD.': '151'}]",HDB,0.73,0.34,0.65,device_238,32.86,False,2025-10-28 03:31:13.135395+00:00
93,697C Jurong West Central 3,Jurong West,1000,1,0,150,2016,697C Jurong West Central 3,27,710,1.34047236407142,103.708354717703,"[{'Boon Lay Place Blk 221A/B (Boon Lay Place Market and Food Village)': '721'}, {'Jurong West Public Library': '427'}, {'JURONG CENTRAL PARK': '280'}, {'SONG FISH DEALER PTE LTD': '222'}]",HDB,0.85,0.9,0.77,device_238,73.79,False,2025-10-28 03:32:51.678390+00:00
27,517 Woodlands Drive 14 (A),Woodlands East,1000,1,0,150,1999,517 Woodlands Drive 14,72,1040,1.43382994903659,103.791679802234,"[{'Kampung Admiralty Hawker Centre': '1200'}, {'Woodlands Regional Library': '545'}, {'WOODLANDS HEALING GARDEN': '975'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '334'}]",HDB,0.85,0.49,0.86,device_238,77.89,True,2025-10-28 03:34:40.387603+00:00
8,123 Hougang Avenue 1,Woodleigh,750,1,0,150,1981,123 Hougang Avenue 1,95,1440,1.35338313924634,103.88625894527,"[{'Hougang Ave 1 Blk 105 (Hougang 105 Hainanese Village Centre)': '437'}, {'Serangoon Public Library': '1585'}, {'AROOZOO AVE PG': '203'}, {'ISYMI PTE LTD': '277'}]",HDB,0.92,0.28,0.95,device_238,42.33,False,2025-10-28 03:35:47.172475+00:00
467,Common Room (HDB) for Rent in 588A Ang Mo Kio Street 52 (E),Ang Mo Kio South,990,1,0,180,2011,588A Ang Mo Kio Street 52 561588,93,426,1.37207688864036,103.852786139342,"[{'Ang Mo Kio Ave 10 Blk 527 (Cheng San Market and Cooked Food Centre)': '201'}, {'Ang Mo Kio Public Library': '856'}, {'ANG MO KIO TOWN GARDEN EAST': '324'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '138'}]",HDB,0.96,0.27,1.0,device_239,76.79,False,2025-10-28 03:24:35.935476+00:00
209,Common Room (HDB) for Rent in 588A Ang Mo Kio Street 52 (A),Ang Mo Kio South,1000,1,0,120,2011,Ang Mo Kio Street 52,93,426,1.37250018378608,103.853478939329,"[{'Ang Mo Kio Ave 10 Blk 527 (Cheng San Market and Cooked Food Centre)': '113'}, {'Ang Mo Kio Public Library': '914'}, {'ANG MO KIO TOWN GARDEN EAST': '414'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '48'}]",HDB,0.96,0.27,1.0,device_239,12.77,False,2025-10-28 03:25:20.030191+00:00
574,4 Bed Bungalow (Landed) for Rent in Serangoon Garden Estate,Ang Mo Kio South,10900,4,4,4000,,Chartwell Drive,86,986,1.36099737951974,103.864368205889,"[{'Serangoon Garden Market': '349'}, {'Serangoon Public Library': '1435'}, {'GARDEN VIEW PG': '158'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '466'}]",Landed,0.0,0.34,1.0,device_239,66.69,False,2025-10-28 03:26:52.441179+00:00
621,Master Room (HDB) for Rent in 556 Ang Mo Kio Avenue 10 (B),Ang Mo Kio South,1340,1,1,380,1980,556 Ang Mo Kio Avenue 10 560556,98,642,1.37203236308683,103.857625375797,"[{'Ang Mo Kio Ave 10 Blk 527 (Cheng San Market and Cooked Food Centre)': '361'}, {'Ang Mo Kio Public Library': '1374'}, {'ANG MO KIO TOWN GARDEN EAST': '832'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '185'}]",HDB,0.92,0.23,1.0,device_239,87.03,False,2025-10-28 03:28:38.690977+00:00
21,208 Ang Mo Kio Avenue 1,Bishan,1100,1,0,115,1975,208 Ang Mo Kio Avenue 1,98,500,1.36544495225352,103.842715047475,"[{'Ang Mo Kio Street 22 Blk 226H (Kebun Baru Food Centre)': '356'}, {'Ang Mo Kio Public Library': '1081'}, {'BISHAN-ANG MO KIO PARK (POND GARDENS)': '702'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '172'}]",HDB,0.95,0.23,0.95,device_239,18.75,False,2025-10-28 03:29:16.663799+00:00
405,Common Room (HDB) for Rent in 588A Ang Mo Kio Street 52 (C),Ang Mo Kio South,850,1,0,120,2011,588A Ang Mo Kio Street 52 561588,93,426,1.37207688864036,103.852786139342,"[{'Ang Mo Kio Ave 10 Blk 527 (Cheng San Market and Cooked Food Centre)': '201'}, {'Ang Mo Kio Public Library': '856'}, {'ANG MO KIO TOWN GARDEN EAST': '324'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '138'}]",HDB,0.97,0.27,1.0,device_239,25.13,False,2025-10-28 03:30:20.394456+00:00
255,Common Room (Condo) for Rent in Bishan 8 (A),Bishan,1200,1,0,100,2000,"Bishan 8, 61 Bishan Street 21",73,242,1.3491803384667,103.846702572322,"[{'Shunfu Road Blk 320 (Shunfu Mart)': '1128'}, {'Bishan Public Library': '249'}, {'CLOVER WAY PG': '133'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '229'}]",Condo,0.94,0.46,0.95,device_239,94.95,True,2025-10-28 03:32:23.155896+00:00
668,Kallang Riverside,Rochor,5900,2,2,1033,2019,51 Kampong Bugis 338986,54,454,1.30710474181654,103.867087818477,"[{'North Bridge Road Market': '389'}, {'Central Arts Library': '1758'}, {'KALLANG RIVERSIDE PK': '204'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '442'}]",Condo,0.68,0.55,0.41,device_240,68.77,False,2025-10-28 03:24:46.598182+00:00
189,The Rise @ Oxley,Orchard,1800,1,0,150,2018,73 Oxley Rise,49,560,1.29741708567291,103.84320115012,"[{'Jalan Kukoh Blk 1 (Kukoh 21 Food Centre)': '1078'}, {'library@orchard': '513'}, {'ISTANA PK': '222'}, {'IROHA INTERNATIONAL PTE. LTD.': '421'}]",Apartment,0.96,0.72,0.0,device_240,57.79,True,2025-10-28 03:26:07.984281+00:00
526,2 Bed Condo for Rent in Kallang Riverside,Rochor,5900,2,2,1033,2019,51 Kampong Bugis 338986,54,454,1.30710474181654,103.867087818477,"[{'North Bridge Road Market': '389'}, {'Central Arts Library': '1758'}, {'KALLANG RIVERSIDE PK': '204'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '442'}]",Condo,0.68,0.55,0.41,device_240,67.29,False,2025-10-28 03:27:43.866847+00:00
188,Cavenagh Gardens,Orchard,1500,1,0,150,1975,69 Cavenagh Road,54,1000,1.3047460376708,103.840877644324,"[{'Newton Food Centre': '806'}, {'library@orchard': '498'}, {'PENANG RD OS': '503'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '330'}]",Apartment,0.99,0.55,0.0,device_240,53.56,True,2025-10-28 03:28:59.361739+00:00
572,1+1 Bed Condo for Rent in The M,Rochor,4900,1,1,624,2023,30 Middle Road 188940,49,296,1.29751049338808,103.856297302855,"[{'Queen Street Blk 270 (Albert Centre)': '465'}, {'Central Arts Library': '210'}, {'WAR MEMORIAL PK': '543'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '296'}]",Condo,0.75,0.72,0.41,device_240,7.7,True,2025-10-28 03:29:26.167459+00:00
152,UE Square,Orchard,1600,1,0,100,1997,205 River Valley Road,53,250,1.2927319871783,103.842250095411,"[{'Jalan Kukoh Blk 1 (Kukoh 21 Food Centre)': '560'}, {'National Archives of Singapore': '691'}, {'JUBILEE PARK (FCP)': '297'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '62'}]",Apartment,0.98,0.59,0.0,device_240,42.55,False,2025-10-28 03:30:28.089258+00:00
118,Suites @ Cairnhill,Kampong Java,7000,2,2,1184,2010,138 Cairnhill Road,56,640,1.31000645134284,103.836516434155,"[{'Newton Food Centre': '400'}, {'library@orchard': '1117'}, {'HOOPER RD PG': '789'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '604'}]",Apartment,0.6,0.48,1.0,device_240,34.44,False,2025-10-28 03:31:30.077356+00:00
184,30A Norris Road,Rochor,1800,1,1,180,,30A Norris Road,46,420,1.30785258231089,103.853894488468,"[{'Berseh Food Centre': '337'}, {'Central Arts Library': '1132'}, {'ROWELL RD OS': '123'}, {'MUSTAFA HOLDINGS PTE LTD': '290'}]",Apartment,0.27,0.11,0.74,device_241,43.18,False,2025-10-28 03:24:17.829617+00:00
284,Common Room (HDB) for Rent in 308C Anchorvale Road,Sengkang,1000,1,0,110,2002,Anchorvale Road 308C,27,78,1.3892274723179,103.886844686117,"[{'Anchorvale Village Hawker Centre': '855'}, {'Sengkang Public Library': '921'}, {'MUGLISTON PK PG': '1079'}, {'U STARS SUPERMARKET PTE. LTD.': '664'}]",HDB,1.0,0.64,0.8,device_241,54.65,False,2025-10-28 03:25:34.807790+00:00
9,275D Compassvale Link,Sengkang,1600,1,0,1001,2007,275D Compassvale Link,22,50,1.38290495731413,103.893713485123,"[{'Buangkok Hawker Centre': '110'}, {'Sengkang Public Library': '973'}, {'PUNGGOL PK': '858'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '63'}]",HDB,0.45,0.78,0.8,device_241,34.88,False,2025-10-28 03:26:47.938968+00:00
141,2 Spacious Fully Furnished Common Bedrooms,Hougang,1000,1,1,150,2000,Kovan,35,430,1.35738209038326,103.879526414029,"[{'Hougang Street 21 Blk 209 (Kovan Hougang Market and Food Centre)': '750'}, {'Serangoon Public Library': '1093'}, {'JLN GENENG INTERIM PK': '471'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '502'}]",Landed,1.0,0.42,0.88,device_241,36.95,False,2025-10-28 03:27:52.342068+00:00
303,2 Room (2A) HDB for Rent in 40 Circuit Road,Geylang,2100,1,2,484,,40 Circuit Road,49,319,1.32767695905654,103.886264654446,"[{'Circuit Road Blk 80 (80 Circuit Road Market and Food Centre)': '94'}, {'Geylang East Public Library': '1132'}, {'PAYA LEBAR ROAD PARK': '627'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '140'}]",HDB,0.0,0.03,0.74,device_241,15.29,True,2025-10-28 03:28:34.363991+00:00
11,381 Tampines Street 32,Changi,900,1,0,90,1993,381 Tampines Street 32,82,710,1.3540186467337,103.958966328131,"[{'Tampines Street 11 Blk 137 (Tampines Round Market and Food Centre)': '1859'}, {'JLN PELATOK PG': '884'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '125'}]",HDB,0.88,0.05,0.16,device_242,56.97,False,2025-10-28 03:24:27.969362+00:00
32,327C Sumang Walk,Punggol,800,1,0,100,2018,327C Sumang Walk,81,580,1.41206930290767,103.899974279726,"[{'One Punggol Hawker Centre': '684'}, {'Punggol Regional Library': '669'}, {'PUNGGOL WATERWAY PK': '551'}, {'SHENG SIONG SUPERMARKET PTE LTD': '145'}]",HDB,0.91,0.07,0.83,device_242,45.51,True,2025-10-28 03:25:44.663119+00:00
618,Common Room (Condo) for Rent in Southaven II (B),Bukit Batok,1840,1,0,210,1999,33 Hindhede Walk 587968,15,724,1.34694658217219,103.772158776058,"[{'Bukit Timah Interim Hawker Centre and Market': '761'}, {'HOOVER PARK (LOR PISANG HIJAU PLAYGROUND)': '352'}, {'SEOUL BUTCHERY PTE. LTD.': '604'}]",Condo,0.59,0.97,0.03,device_242,36.08,False,2025-10-28 03:26:46.789863+00:00
31,172B Sengkang East Drive,Punggol,1100,1,0,100,2023,172B Sengkang East Drive,86,910,1.38714243993422,103.910406140367,"[{'Sengkang Public Library': '1809'}, {""ST ANNE'S WOOD PG"": '893'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '829'}]",HDB,0.82,0.0,0.07,device_242,12.7,False,2025-10-28 03:27:31.173726+00:00
36,616 Senja Road,Bukit Panjang,800,1,0,150,2000,616 Senja Road,37,520,1.38482207165437,103.761181895733,"[{'Senja Hawker Centre': '262'}, {'Bukit Panjang Public Library': '645'}, {'PHOENIX PARK': '1080'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '111'}]",HDB,0.91,0.67,0.91,device_242,85.29,False,2025-10-28 03:29:14.315441+00:00
35,108 Ang Mo Kio Avenue 4,Ang Mo Kio South,1300,1,0,150,1978,108 Ang Mo Kio Avenue 4,47,350,1.37096635222625,103.838201940326,"[{'Ang Mo Kio Ave 4 Blk 160/162 (Mayflower Market)': '408'}, {'Ang Mo Kio Public Library': '923'}, {'MAYFLOWER CRESCENT PG': '244'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '389'}]",HDB,0.76,0.53,0.97,device_242,42.6,False,2025-10-28 03:30:24.981538+00:00
7,106 Bukit Purmei Road,Clementi,1450,1,1,300,1983,106 Bukit Purmei Road,42,1180,1.2729893703256,103.825626826099,"[{'Telok Blangah Rise Blk 36 (Telok Blangah Rise Market)': '364'}, {'library@harbourfront': '1096'}, {'SILAT AVENUE PARK': '576'}, {'NG CHAI SENG': '109'}]",HDB,0.71,0.6,0.91,device_242,14.91,False,2025-10-28 03:31:13.624319+00:00
41,210A Clementi Avenue 6,Bukit Merah West,1300,1,0,150,,210A Clementi Avenue 6,19,820,1.32175018587424,103.762988191669,"[{'Clementi Ave 3 Blk 448': '947'}, {'Clementi Public Library': '753'}, {'FABER HILLS PLAYGROUND': '599'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '503'}]",HDB,0.76,0.92,0.83,device_242,17.58,True,2025-10-28 03:31:50.292673+00:00
28,517 Woodlands Drive 14 (B),Woodlands East,1500,1,1,200,1999,517 Woodlands Drive 14,62,1040,1.43382994903659,103.791679802234,"[{'Kampung Admiralty Hawker Centre': '1200'}, {'Woodlands Regional Library': '545'}, {'WOODLANDS HEALING GARDEN': '975'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '334'}]",HDB,0.69,0.33,0.86,device_242,69.38,False,2025-10-28 03:33:22.402100+00:00
49,"Moonstone Residences, 25 Moonstone Lane",Woodleigh,1580,1,0,150,2004,25 Moonstone Lane,48,670,1.32709863575898,103.86606572723,"[{'Geylang Bahru Blk 69 (Blk 69 Geylang Bahru Market and Food Centre)': '761'}, {'Toa Payoh Public Library': '1828'}, {""ST MICHAEL'S FC"": '125'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '610'}]",Apartment,0.67,0.52,0.95,device_242,40.81,True,2025-10-28 03:34:38.262439+00:00
221,730 Jurong West Street 72,Nanyang,1200,1,0,150,,730 Jurong West Street 72,102,242,1.34610886408457,103.698426986147,"[{'Jurong West Hawker Centre': '551'}, {'Jurong West Public Library': '908'}, {'WESTWOOD PARK PLAYGROUND': '694'}, {'PRIME SUPERMARKET LIMITED': '289'}]",HDB,0.92,0.12,0.64,device_243,31.69,False,2025-10-28 03:24:03.129428+00:00
687,678B Jurong West Street 64,Nanyang,3100,3,2,990,2000,678B Jurong West Street 64 642678,97,690,1.34512819470515,103.703897417226,"[{'Jurong West Hawker Centre': '855'}, {'Jurong West Public Library': '501'}, {'WESTWOOD PARK PLAYGROUND': '803'}, {'SHENG SIONG SUPERMARKET PTE LTD': '407'}]",HDB,0.7,0.32,0.64,device_243,18.91,False,2025-10-28 03:24:57.933330+00:00
296,Common Room (HDB) in 47 Teban Gardens Road,Jurong East,1250,1,0,128,,47 Teban Gardens Road,101,553,1.32012627849168,103.739888486506,"[{'Teban Gardens Road Blk 37A (Teban Gardens Market and Food Centre)': '327'}, {'Jurong Regional Library': '1413'}, {'PANDAN RESERVOIR FITNESS CORNER': '1027'}, {'SHENG SIONG SUPERMARKET PTE LTD': '284'}]",HDB,0.92,0.16,1.0,device_243,12.52,False,2025-10-28 03:25:49.085810+00:00
642,310 Jurong East Street 32,Jurong East,800,1,0,120,1984,310 Jurong East Street 32,92,1030,1.34820836305368,103.733799342203,"[{'Jurong East Ave 1 Blk 347 (Yuhua Market and Hawker Centre)': '386'}, {'Bukit Batok Public Library': '1730'}, {'JLG: CG MRT TOL LINKWAY': '811'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '413'}]",HDB,0.97,0.52,1.0,device_243,24.55,True,2025-10-28 03:26:33.469282+00:00
251,4 Bed Condo for Rent in The Lakefront Residences,Jurong West,8999,4,3,2099,2014,"The Lakefront Residences, 46 Lakeside Dr",80,235,1.3430039675551,103.719009651994,"[{'Boon Lay Place Blk 221A/B (Boon Lay Place Market and Food Village)': '733'}, {'Jurong West Public Library': '1634'}, {'LAKESIDE GROVE PLAYGROUND': '327'}, {'LOCH GROCER PTE. LTD.': '782'}]",Condo,0.0,1.0,0.73,device_243,18.42,False,2025-10-28 03:27:28.080091+00:00
379,Common Room (HDB) for Rent in 822 Jurong West Street 81 (A),Nanyang,550,1,0,129,,822 Jurong West Street 81 640822,102,463,1.34707884174938,103.69382198757,"[{'Jurong West Hawker Centre': '747'}, {'Jurong West Public Library': '1386'}, {'WESTWOOD PARK PLAYGROUND': '959'}, {'PRIME SUPERMARKET LIMITED': '529'}]",HDB,1.0,0.12,0.64,device_243,73.17,False,2025-10-28 03:29:17.892347+00:00
73,515 Jurong West Street 52,Jurong West,800,1,0,100,1984,515 Jurong West Street 52,84,440,1.34642397230739,103.720898095436,"[{'Jurong West Street 52 Blk 505': '449'}, {'Jurong West Public Library': '1932'}, {'LAKESIDE GROVE PLAYGROUND': '747'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '434'}]",HDB,0.97,0.84,0.73,device_243,9.85,False,2025-10-28 03:30:04.178532+00:00
256,1 Bed Condo for Rent in The Peak @ Cairnhill I,Kampong Java,3800,1,1,592,2014,"The Peak @ Cairnhill I, 51 Cairnhill Circle",60,480,1.30819273275748,103.838374223228,"[{'Newton Food Centre': '432'}, {'library@orchard': '872'}, {'HOOPER RD PG': '710'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '604'}]",Condo,0.82,0.11,1.0,device_244,82.38,False,2025-10-28 03:24:45.908711+00:00
511,4+1 Bed Apartment (Condo) for Rent in High Point (A),Orchard,8000,4,4,2950,1974,30 Mount Elizabeth 228519,60,526,1.30845412429124,103.835456199061,"[{'Newton Food Centre': '596'}, {'library@orchard': '1005'}, {'ORCHARD FOUNTAIN CORNER': '796'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '397'}]",Condo,0.53,0.11,0.0,device_244,64.01,True,2025-10-28 03:26:17.498250+00:00
46,"Parkshore, 201 Tanjong Rhu Road",Rochor,2100,1,1,200,1995,201 Tanjong Rhu Road,57,350,1.29673208730621,103.87063419752,"[{'Golden Mile Food Centre': '1033'}, {'Central Arts Library': '1808'}, {'EAST COAST PARK AREA A': '318'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '820'}]",Condo,0.94,0.26,0.41,device_244,64.01,False,2025-10-28 03:27:39.863653+00:00
655,Maple Leaf Elite 1 (A),Rochor,5200,2,2,935,2023,120 Rangoon Road 218398,49,328,1.31532948630742,103.853804136116,"[{'Cambridge Road Blk 41A (Pek Kio Market and Food Centre)': '407'}, {'Central Arts Library': '1959'}, {'CITY GREEN': '457'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '486'}]",Condo,0.73,0.68,0.41,device_244,77.8,False,2025-10-28 03:29:27.784717+00:00
153,Oxley Garden,Orchard,1350,1,0,100,1986,5 Oxley Rise,51,500,1.29762173371066,103.841675400908,"[{'Jalan Kukoh Blk 1 (Kukoh 21 Food Centre)': '1056'}, {'library@orchard': '380'}, {'PENANG RD OS': '289'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '351'}]",Apartment,1.0,0.58,0.0,device_244,29.0,False,2025-10-28 03:30:13.735823+00:00
440,3 Room (3I) HDB for Rent in 467 North Bridge Road,Rochor,3300,2,1,646,1981,467 North Bridge Road 190467,54,217,1.30522205395223,103.862906450772,"[{'North Bridge Road Market': '120'}, {'Central Arts Library': '1265'}, {'NORTH BRIDGE GARDEN': '149'}, {'MAHOTA FOOD PTE. LTD.': '357'}]",HDB,0.86,0.42,0.41,device_244,30.93,False,2025-10-28 03:31:20.389860+00:00
155,Sherwood Towers (A),Bukit Batok,1200,1,0,100,1980,1 Jalan Anak Bukit,14,620,1.33875930729064,103.778600077834,"[{'Bukit Timah Market': '258'}, {'RAILWAY CORRIDOR RIFLE RANGE CONNECTOR': '300'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '12'}]",Apartment,0.95,0.99,0.05,device_245,19.42,False,2025-10-28 03:23:51.013376+00:00
531,4 Bed Terrace House (Landed) for Rent in Stratton Park (A),Ang Mo Kio South,6000,4,3,2334,1992,Stratton Drive,88,1332,1.38225954857365,103.864816096561,"[{'Ang Mo Kio Ave 10 Blk 527 (Cheng San Market and Cooked Food Centre)': '1558'}, {'NIM CRESCENT OS': '242'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '744'}]",Landed,0.48,0.0,0.33,device_245,26.09,False,2025-10-28 03:24:32.717791+00:00
21,208 Ang Mo Kio Avenue 1,Bishan,1100,1,0,115,1975,208 Ang Mo Kio Avenue 1,50,500,1.36544495225352,103.842715047475,"[{'Ang Mo Kio Street 22 Blk 226H (Kebun Baru Food Centre)': '356'}, {'Ang Mo Kio Public Library': '1081'}, {'BISHAN-ANG MO KIO PARK (POND GARDENS)': '702'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '172'}]",HDB,0.96,0.51,0.96,device_245,23.77,False,2025-10-28 03:25:13.783995+00:00
374,Common Room (Condo) for Rent in Bishan 8 (B),Bishan,1200,1,0,100,2000,61 Bishan Street 21 574044,47,242,1.3491803384667,103.846702572322,"[{'Shunfu Road Blk 320 (Shunfu Mart)': '1128'}, {'Bishan Public Library': '249'}, {'CLOVER WAY PG': '133'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '229'}]",Condo,0.95,0.55,0.96,device_245,41.0,False,2025-10-28 03:26:18.870752+00:00
570,4 Bed Terrace House (Landed) for Rent in Stratton Park (B),Ang Mo Kio South,6140,4,3,2394,1992,Stratton Drive,88,1332,1.38225954857365,103.864816096561,"[{'Ang Mo Kio Ave 10 Blk 527 (Cheng San Market and Cooked Food Centre)': '1558'}, {'NIM CRESCENT OS': '242'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '744'}]",Landed,0.47,0.0,0.33,device_245,11.93,True,2025-10-28 03:26:51.882457+00:00
41,210A Clementi Avenue 6,Bukit Merah West,1300,1,0,150,,210A Clementi Avenue 6,19,820,1.32175018587424,103.762988191669,"[{'Clementi Ave 3 Blk 448': '947'}, {'Clementi Public Library': '753'}, {'FABER HILLS PLAYGROUND': '599'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '503'}]",HDB,0.94,0.92,0.79,device_245,45.94,False,2025-10-28 03:28:01.110033+00:00
